timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
20th < 2025,West,gasBoiler,gas < naturalGas,use,-61.706397613733294
20th < 2030,West,gasBoiler,gas < naturalGas,use,-39.17223852168142
30th < 2035,West,gasBoiler,gas < naturalGas,use,-21.333530797184427
30th < 2040,West,gasBoiler,gas < naturalGas,use,-4.117311172449686
10th < 2020,East,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-398.7508456208841
20th < 2025,East,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-329.92272958124437
20th < 2030,East,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-277.6230056219559
30th < 2035,East,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-120.86786203147255
30th < 2040,East,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-0.0
10th < 2020,West,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-516.6010620146408
20th < 2025,West,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-417.73909968714355
20th < 2030,West,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-381.38414339027395
30th < 2035,West,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-187.45750779800744
30th < 2040,West,gasPlant < ocgt < gasFueled,gas < naturalGas,use,-0.0
10th < 2020,East,electrolysis,electricity,use,-0.0
20th < 2025,East,electrolysis,electricity,use,-0.0
20th < 2030,East,electrolysis,electricity,use,-0.0
30th < 2035,East,electrolysis,electricity,use,-50.49701126729022
30th < 2040,East,electrolysis,electricity,use,-106.32768541876708
10th < 2020,West,electrolysis,electricity,use,-0.0
20th < 2025,West,electrolysis,electricity,use,-0.0
20th < 2030,West,electrolysis,electricity,use,-0.0
30th < 2035,West,electrolysis,electricity,use,-60.469986759606215
30th < 2040,West,electrolysis,electricity,use,-172.71514836125957
10th < 2020,East,fuelCell,gas < hydrogen,use,-0.0
20th < 2025,East,fuelCell,gas < hydrogen,use,-0.0
10th < 2020,West,fuelCell,gas < hydrogen,use,-0.0
20th < 2025,West,fuelCell,gas < hydrogen,use,-0.0
20th < 2030,East,fuelCell,gas < hydrogen,use,-0.0
20th < 2030,West,fuelCell,gas < hydrogen,use,-0.0
30th < 2035,East,fuelCell,gas < hydrogen,use,5.686757731382386e-12
30th < 2035,West,fuelCell,gas < hydrogen,use,5.621846876913139e-13
30th < 2040,East,fuelCell,gas < hydrogen,use,2.9740476747974755e-13
30th < 2040,West,fuelCell,gas < hydrogen,use,-0.0
10th < 2020,East,heatpump < ground < network,electricity,use,-10.386135398706537
20th < 2025,East,heatpump < ground < network,electricity,use,-13.690729354821118
20th < 2030,East,heatpump < ground < network,electricity,use,-13.681599628554268
30th < 2035,East,heatpump < ground < network,electricity,use,-14.306900049999197
30th < 2040,East,heatpump < ground < network,electricity,use,-15.052284942340682
10th < 2020,West,heatpump < ground < network,electricity,use,-3.4500208624034174
20th < 2025,West,heatpump < ground < network,electricity,use,-3.4371602690805902
20th < 2030,West,heatpump < ground < network,electricity,use,-3.408327788182558
30th < 2035,West,heatpump < ground < network,electricity,use,-3.530778656248741
30th < 2040,West,heatpump < ground < network,electricity,use,-3.6554293125146704
10th < 2020,East,autoReforming,gas < hydrogen,gen,0.0
20th < 2025,East,autoReforming,gas < hydrogen,gen,0.0
20th < 2030,East,autoReforming,gas < hydrogen,gen,0.0
30th < 2035,East,autoReforming,gas < hydrogen,gen,0.0
10th < 2020,West,autoReforming,gas < hydrogen,gen,0.0
20th < 2025,West,autoReforming,gas < hydrogen,gen,0.0
20th < 2030,West,autoReforming,gas < hydrogen,gen,0.0
30th < 2035,West,autoReforming,gas < hydrogen,gen,0.0
30th < 2040,East,autoReforming,gas < hydrogen,gen,0.0
30th < 2040,West,autoReforming,gas < hydrogen,gen,0.0
10th < 2020,East,coalPlant,electricity,gen,16.255186952271565
10th < 2020,East < EastNorth,coalPlant,heat < districtHeat,gen,18.27055142537438
20th < 2025,East,coalPlant,electricity,gen,0.3976658700815389
20th < 2025,East < EastNorth,coalPlant,heat < districtHeat,gen,0.44814059483019786
20th < 2030,East,coalPlant,electricity,gen,0.0
20th < 2030,East < EastNorth,coalPlant,heat < districtHeat,gen,0.0
10th < 2020,East < EastNorth,heatpump < air,heat,gen,29.889772550186798
20th < 2025,East < EastNorth,heatpump < air,heat,gen,30.007081475033992
20th < 2030,East < EastNorth,heatpump < air,heat,gen,27.958280524229465
30th < 2035,East < EastNorth,heatpump < air,heat,gen,24.087110112109848
30th < 2040,East < EastNorth,heatpump < air,heat,gen,13.358259769376444
10th < 2020,East < EastSouth,heatpump < air,heat,gen,75.12536524022889
20th < 2025,East < EastSouth,heatpump < air,heat,gen,72.95084327060653
20th < 2030,East < EastSouth,heatpump < air,heat,gen,67.37027628512953
30th < 2035,East < EastSouth,heatpump < air,heat,gen,58.79837140467097
30th < 2040,East < EastSouth,heatpump < air,heat,gen,29.734418555418685
10th < 2020,West < WestNorth,heatpump < air,heat,gen,22.00139675224722
20th < 2025,West < WestNorth,heatpump < air,heat,gen,21.54508019894567
20th < 2030,West < WestNorth,heatpump < air,heat,gen,20.162133326780772
30th < 2035,West < WestNorth,heatpump < air,heat,gen,14.685839993582025
30th < 2040,West < WestNorth,heatpump < air,heat,gen,9.705496185301067
10th < 2020,West < WestSouth,heatpump < air,heat,gen,46.00462849800039
20th < 2025,West < WestSouth,heatpump < air,heat,gen,43.27746899237528
20th < 2030,West < WestSouth,heatpump < air,heat,gen,37.555391715538775
30th < 2035,West < WestSouth,heatpump < air,heat,gen,28.99950464573026
30th < 2040,West < WestSouth,heatpump < air,heat,gen,12.515605705055801
10th < 2020,East,methanation,gas < naturalGas < synthGas,gen,0.0
20th < 2025,East,methanation,gas < naturalGas < synthGas,gen,0.0
20th < 2030,East,methanation,gas < naturalGas < synthGas,gen,0.0
30th < 2035,East,methanation,gas < naturalGas < synthGas,gen,0.0
30th < 2040,East,methanation,gas < naturalGas < synthGas,gen,15.882919795927691
10th < 2020,West,methanation,gas < naturalGas < synthGas,gen,0.0
20th < 2025,West,methanation,gas < naturalGas < synthGas,gen,0.0
20th < 2030,West,methanation,gas < naturalGas < synthGas,gen,0.0
30th < 2035,West,methanation,gas < naturalGas < synthGas,gen,0.0
30th < 2040,West,methanation,gas < naturalGas < synthGas,gen,1.9427248613585177
10th < 2020,East < EastNorth,solar < openspace,electricity,gen,1.4720812926115168
20th < 2025,East < EastNorth,solar < openspace,electricity,gen,36.17428000000005
20th < 2030,East < EastNorth,solar < openspace,electricity,gen,36.10648800000005
30th < 2035,East < EastNorth,solar < openspace,electricity,gen,36.13557600000005
30th < 2040,East < EastNorth,solar < openspace,electricity,gen,36.24903600000005
10th < 2020,East < EastSouth,solar < openspace,electricity,gen,2.64553574839056
20th < 2025,East < EastSouth,solar < openspace,electricity,gen,49.67225149034068
20th < 2030,East < EastSouth,solar < openspace,electricity,gen,48.62972183103869
30th < 2035,East < EastSouth,solar < openspace,electricity,gen,53.904858074689514
30th < 2040,East < EastSouth,solar < openspace,electricity,gen,54.33303885808488
10th < 2020,West < WestNorth,solar < openspace,electricity,gen,69.10196351624718
20th < 2025,West < WestNorth,solar < openspace,electricity,gen,61.39844059497812
20th < 2030,West < WestNorth,solar < openspace,electricity,gen,58.90732907355553
30th < 2035,West < WestNorth,solar < openspace,electricity,gen,63.778363624501495
30th < 2040,West < WestNorth,solar < openspace,electricity,gen,60.075655165975135
10th < 2020,West < WestSouth,solar < openspace,electricity,gen,55.42949662135003
20th < 2025,West < WestSouth,solar < openspace,electricity,gen,54.84079988884627
20th < 2030,West < WestSouth,solar < openspace,electricity,gen,54.77294886514037
30th < 2035,West < WestSouth,solar < openspace,electricity,gen,55.35260128715004
30th < 2040,West < WestSouth,solar < openspace,electricity,gen,55.055497448679084
10th < 2020,East < EastNorth,heatpump < ground < individual,heat,gen,84.1519606869592
20th < 2025,East < EastNorth,heatpump < ground < individual,heat,gen,81.87299084651609
20th < 2030,East < EastNorth,heatpump < ground < individual,heat,gen,79.09611485094999
30th < 2035,East < EastNorth,heatpump < ground < individual,heat,gen,74.06363842744169
30th < 2040,East < EastNorth,heatpump < ground < individual,heat,gen,53.440613694132786
10th < 2020,East < EastSouth,heatpump < ground < individual,heat,gen,210.62536415361882
20th < 2025,East < EastSouth,heatpump < ground < individual,heat,gen,200.11620555597642
20th < 2030,East < EastSouth,heatpump < ground < individual,heat,gen,191.15858914846487
30th < 2035,East < EastSouth,heatpump < ground < individual,heat,gen,181.19358401552742
30th < 2040,East < EastSouth,heatpump < ground < individual,heat,gen,127.37327931631759
10th < 2020,West < WestNorth,heatpump < ground < individual,heat,gen,71.34531046531033
20th < 2025,West < WestNorth,heatpump < ground < individual,heat,gen,69.36293110390704
20th < 2030,West < WestNorth,heatpump < ground < individual,heat,gen,65.11443621588745
30th < 2035,West < WestNorth,heatpump < ground < individual,heat,gen,61.769948997877215
30th < 2040,West < WestNorth,heatpump < ground < individual,heat,gen,51.46119391247026
10th < 2020,West < WestSouth,heatpump < ground < individual,heat,gen,183.29631768380256
20th < 2025,West < WestSouth,heatpump < ground < individual,heat,gen,172.9385682516283
20th < 2030,West < WestSouth,heatpump < ground < individual,heat,gen,163.7532537525217
30th < 2035,West < WestSouth,heatpump < ground < individual,heat,gen,153.64864793298477
30th < 2040,West < WestSouth,heatpump < ground < individual,heat,gen,116.78453843549175
20th < 2025,East,gasPlant < ocgt < hydrogenFueled,electricity,gen,0.0
20th < 2030,East,gasPlant < ocgt < hydrogenFueled,electricity,gen,0.0
30th < 2035,East,gasPlant < ocgt < hydrogenFueled,electricity,gen,26.190178686146947
30th < 2040,East,gasPlant < ocgt < hydrogenFueled,electricity,gen,40.715903191187834
20th < 2025,West,gasPlant < ocgt < hydrogenFueled,electricity,gen,0.0
20th < 2030,West,gasPlant < ocgt < hydrogenFueled,electricity,gen,0.0
30th < 2035,West,gasPlant < ocgt < hydrogenFueled,electricity,gen,31.38792808702117
30th < 2040,West,gasPlant < ocgt < hydrogenFueled,electricity,gen,87.84751055986914
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,gen,78.62023745340913
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,gen,196.49940942503744
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,gen,26.83872825632902
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,gen,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,gen,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,gen,67.1854809169274
10th < 2020,East < EastNorth,wind < offshore,electricity,gen,129.70300127046482
20th < 2025,East < EastNorth,wind < offshore,electricity,gen,127.05177106415981
20th < 2030,East < EastNorth,wind < offshore,electricity,gen,125.10604217303272
30th < 2035,East < EastNorth,wind < offshore,electricity,gen,128.69118241307592
30th < 2040,East < EastNorth,wind < offshore,electricity,gen,129.47690835664
10th < 2020,West < WestNorth,wind < offshore,electricity,gen,55.89140400000014
20th < 2025,West < WestNorth,wind < offshore,electricity,gen,55.77637400000014
20th < 2030,West < WestNorth,wind < offshore,electricity,gen,55.79278590853843
30th < 2035,West < WestNorth,wind < offshore,electricity,gen,54.73286046771406
30th < 2040,West < WestNorth,wind < offshore,electricity,gen,54.525168000000136
10th < 2020,East,gasPlant < ccgt < CHP,electricity,gen,17.961621582847435
10th < 2020,East < EastNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,2.641277908293932
20th < 2025,East,gasPlant < ccgt < CHP,electricity,gen,16.266476170592824
20th < 2025,East < EastNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,7.4112432373557064
20th < 2030,East,gasPlant < ccgt < CHP,electricity,gen,15.687089320698869
20th < 2030,East < EastNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,6.850470323624377
30th < 2035,East,gasPlant < ccgt < CHP,electricity,gen,10.826728478265544
30th < 2035,East < EastNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,4.575085579404639
30th < 2040,East,gasPlant < ccgt < CHP,electricity,gen,0.018258906695289106
30th < 2040,East < EastNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.011001919217502433
10th < 2020,East < EastSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,8.198954800760292
20th < 2025,East < EastSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,2.727918448587118
20th < 2030,East < EastSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,2.9390560873218528
30th < 2035,East < EastSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,2.198664854247618
30th < 2040,East < EastSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.0001353307161551299
10th < 2020,West,gasPlant < ccgt < CHP,electricity,gen,2.8094714974899353
10th < 2020,West < WestNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,1.0910110179384906
20th < 2025,West,gasPlant < ccgt < CHP,electricity,gen,2.6096743191159097
20th < 2025,West < WestNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.9704337449693095
20th < 2030,West,gasPlant < ccgt < CHP,electricity,gen,2.482638754969818
20th < 2030,West < WestNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.8523416942723415
30th < 2035,West,gasPlant < ccgt < CHP,electricity,gen,1.7282549618808545
30th < 2035,West < WestNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.5994851487898448
30th < 2040,West,gasPlant < ccgt < CHP,electricity,gen,0.0
30th < 2040,West < WestNorth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.0
10th < 2020,West < WestSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.6147605057618961
20th < 2025,West < WestSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.6101205363815513
20th < 2030,West < WestSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.6505532427289956
30th < 2035,West < WestSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.4519259728114578
30th < 2040,West < WestSouth,gasPlant < ccgt < CHP,heat < districtHeat,gen,0.0
10th < 2020,East < EastNorth,gasBoiler,heat,gen,56.87180040255859
20th < 2025,East < EastNorth,gasBoiler,heat,gen,43.366664905271854
20th < 2030,East < EastNorth,gasBoiler,heat,gen,30.193912166058116
30th < 2035,East < EastNorth,gasBoiler,heat,gen,18.01511606100309
30th < 2040,East < EastNorth,gasBoiler,heat,gen,3.5060661148491166
10th < 2020,East < EastSouth,gasBoiler,heat,gen,142.40365123707662
20th < 2025,East < EastSouth,gasBoiler,heat,gen,107.40059996316907
20th < 2030,East < EastSouth,gasBoiler,heat,gen,74.42575568447022
30th < 2035,East < EastSouth,gasBoiler,heat,gen,44.555957213654565
30th < 2040,East < EastSouth,gasBoiler,heat,gen,8.75850048009268
10th < 2020,West < WestNorth,gasBoiler,heat,gen,22.877145819120063
20th < 2025,West < WestNorth,gasBoiler,heat,gen,15.773731532353
20th < 2030,West < WestNorth,gasBoiler,heat,gen,10.063986938838351
30th < 2035,West < WestNorth,gasBoiler,heat,gen,5.4840367213379055
30th < 2040,West < WestNorth,gasBoiler,heat,gen,1.0326188978514617
10th < 2020,West < WestSouth,gasBoiler,heat,gen,56.675077225881665
20th < 2025,West < WestSouth,gasBoiler,heat,gen,39.762026320006925
20th < 2030,West < WestSouth,gasBoiler,heat,gen,25.191027730674914
30th < 2035,West < WestSouth,gasBoiler,heat,gen,13.716140996128074
30th < 2040,West < WestSouth,gasBoiler,heat,gen,2.672961157353253
10th < 2020,East,gasPlant < ocgt < gasFueled,electricity,gen,183.42538898560673
20th < 2025,East,gasPlant < ocgt < gasFueled,electricity,gen,151.7644556073729
20th < 2030,East,gasPlant < ocgt < gasFueled,electricity,gen,127.70658258609924
30th < 2035,East,gasPlant < ocgt < gasFueled,electricity,gen,55.59921653447721
30th < 2040,East,gasPlant < ocgt < gasFueled,electricity,gen,0.0
10th < 2020,West,gasPlant < ocgt < gasFueled,electricity,gen,237.63648852673631
20th < 2025,West,gasPlant < ocgt < gasFueled,electricity,gen,192.1599858560873
20th < 2030,West,gasPlant < ocgt < gasFueled,electricity,gen,175.43670595952605
30th < 2035,West,gasPlant < ocgt < gasFueled,electricity,gen,86.23045358708323
30th < 2040,West,gasPlant < ocgt < gasFueled,electricity,gen,0.0
10th < 2020,East,electrolysis,gas < hydrogen,gen,0.0
20th < 2025,East,electrolysis,gas < hydrogen,gen,0.0
20th < 2030,East,electrolysis,gas < hydrogen,gen,0.0
30th < 2035,East,electrolysis,gas < hydrogen,gen,38.37772856314037
30th < 2040,East,electrolysis,gas < hydrogen,gen,80.8090409182544
10th < 2020,West,electrolysis,gas < hydrogen,gen,0.0
20th < 2025,West,electrolysis,gas < hydrogen,gen,0.0
20th < 2030,West,electrolysis,gas < hydrogen,gen,0.0
30th < 2035,West,electrolysis,gas < hydrogen,gen,45.9571899373024
30th < 2040,West,electrolysis,gas < hydrogen,gen,131.26351275454462
10th < 2020,East < EastNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2025,East < EastNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2030,East < EastNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2035,East < EastNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2040,East < EastNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
10th < 2020,East < EastSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2025,East < EastSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2030,East < EastSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2035,East < EastSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2040,East < EastSouth,solar < rooftop < photovoltaic,electricity,gen,2.9634129607381183
10th < 2020,West < WestNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2025,West < WestNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2030,West < WestNorth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2035,West < WestNorth,solar < rooftop < photovoltaic,electricity,gen,56.765424453953585
30th < 2040,West < WestNorth,solar < rooftop < photovoltaic,electricity,gen,196.76242618652165
10th < 2020,West < WestSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2025,West < WestSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
20th < 2030,West < WestSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2035,West < WestSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
30th < 2040,West < WestSouth,solar < rooftop < photovoltaic,electricity,gen,0.0
10th < 2020,East,fuelCell,electricity,gen,0.0
10th < 2020,East < EastNorth,fuelCell,heat,gen,0.0
20th < 2025,East,fuelCell,electricity,gen,0.0
20th < 2025,East < EastNorth,fuelCell,heat,gen,0.0
10th < 2020,East < EastSouth,fuelCell,heat,gen,0.0
20th < 2025,East < EastSouth,fuelCell,heat,gen,0.0
10th < 2020,West,fuelCell,electricity,gen,0.0
10th < 2020,West < WestNorth,fuelCell,heat,gen,0.0
20th < 2025,West,fuelCell,electricity,gen,0.0
20th < 2025,West < WestNorth,fuelCell,heat,gen,0.0
10th < 2020,West < WestSouth,fuelCell,heat,gen,0.0
20th < 2025,West < WestSouth,fuelCell,heat,gen,0.0
20th < 2030,East,fuelCell,electricity,gen,0.0
20th < 2030,East < EastNorth,fuelCell,heat,gen,0.0
20th < 2030,East < EastSouth,fuelCell,heat,gen,0.0
20th < 2030,West,fuelCell,electricity,gen,0.0
20th < 2030,West < WestNorth,fuelCell,heat,gen,0.0
20th < 2030,West < WestSouth,fuelCell,heat,gen,0.0
30th < 2035,East,fuelCell,electricity,gen,0.0
30th < 2035,East < EastNorth,fuelCell,heat,gen,0.0
30th < 2035,East < EastSouth,fuelCell,heat,gen,0.0
30th < 2035,West,fuelCell,electricity,gen,0.0
30th < 2035,West < WestNorth,fuelCell,heat,gen,0.0
30th < 2035,West < WestSouth,fuelCell,heat,gen,0.0
30th < 2040,East,fuelCell,electricity,gen,0.0
30th < 2040,East < EastNorth,fuelCell,heat,gen,0.0
30th < 2040,East < EastSouth,fuelCell,heat,gen,0.0
30th < 2040,West,fuelCell,electricity,gen,0.0
30th < 2040,West < WestNorth,fuelCell,heat,gen,0.0
30th < 2040,West < WestSouth,fuelCell,heat,gen,0.0
10th < 2020,East < EastNorth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2025,East < EastNorth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2030,East < EastNorth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2035,East < EastNorth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2040,East < EastNorth,wind < onshore < lowFLH,electricity,gen,0.0
10th < 2020,East < EastSouth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2025,East < EastSouth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2030,East < EastSouth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2035,East < EastSouth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2040,East < EastSouth,wind < onshore < lowFLH,electricity,gen,0.0
10th < 2020,West < WestNorth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2025,West < WestNorth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2030,West < WestNorth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2035,West < WestNorth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2040,West < WestNorth,wind < onshore < lowFLH,electricity,gen,0.0
10th < 2020,West < WestSouth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2025,West < WestSouth,wind < onshore < lowFLH,electricity,gen,0.0
20th < 2030,West < WestSouth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2035,West < WestSouth,wind < onshore < lowFLH,electricity,gen,0.0
30th < 2040,West < WestSouth,wind < onshore < lowFLH,electricity,gen,0.0
10th < 2020,East < EastNorth,heatpump < ground < network,heat < districtHeat,gen,2.2677943738484574
20th < 2025,East < EastNorth,heatpump < ground < network,heat < districtHeat,gen,13.854361413643918
20th < 2030,East < EastNorth,heatpump < ground < network,heat < districtHeat,gen,14.465892361239934
30th < 2035,East < EastNorth,heatpump < ground < network,heat < districtHeat,gen,17.180126418595794
30th < 2040,East < EastNorth,heatpump < ground < network,heat < districtHeat,gen,21.262311000576943
10th < 2020,East < EastSouth,heatpump < ground < network,heat < districtHeat,gen,48.71528362579159
20th < 2025,East < EastSouth,heatpump < ground < network,heat < districtHeat,gen,53.940322106970655
20th < 2030,East < EastSouth,heatpump < ground < network,heat < districtHeat,gen,53.20362318841581
30th < 2035,East < EastSouth,heatpump < ground < network,heat < districtHeat,gen,53.92537049657289
30th < 2040,East < EastSouth,heatpump < ground < network,heat < districtHeat,gen,53.33601826419163
10th < 2020,West < WestNorth,heatpump < ground < network,heat < districtHeat,gen,4.547291425667781
20th < 2025,West < WestNorth,heatpump < ground < network,heat < districtHeat,gen,4.620045588443931
20th < 2030,West < WestNorth,heatpump < ground < network,heat < districtHeat,gen,4.637191784179541
30th < 2035,West < WestNorth,heatpump < ground < network,heat < districtHeat,gen,4.962667780858254
30th < 2040,West < WestNorth,heatpump < ground < network,heat < districtHeat,gen,5.558002705762933
10th < 2020,West < WestSouth,heatpump < ground < network,heat < districtHeat,gen,13.550420278845552
20th < 2025,West < WestSouth,heatpump < ground < network,heat < districtHeat,gen,13.39834390931084
20th < 2030,West < WestSouth,heatpump < ground < network,heat < districtHeat,gen,13.21508436690797
30th < 2035,West < WestSouth,heatpump < ground < network,heat < districtHeat,gen,13.600407994832183
30th < 2040,West < WestSouth,heatpump < ground < network,heat < districtHeat,gen,13.68734055611216
10th < 2020,East < EastNorth,wind < onshore < highFLH,electricity,gen,56.926120895331245
20th < 2025,East < EastNorth,wind < onshore < highFLH,electricity,gen,56.86491468939878
20th < 2030,East < EastNorth,wind < onshore < highFLH,electricity,gen,59.976257194055094
30th < 2035,East < EastNorth,wind < onshore < highFLH,electricity,gen,132.26900216773998
30th < 2040,East < EastNorth,wind < onshore < highFLH,electricity,gen,140.0123914803098
10th < 2020,East < EastSouth,wind < onshore < highFLH,electricity,gen,54.82615498951155
20th < 2025,East < EastSouth,wind < onshore < highFLH,electricity,gen,54.260435281222314
20th < 2030,East < EastSouth,wind < onshore < highFLH,electricity,gen,59.52786220050651
30th < 2035,East < EastSouth,wind < onshore < highFLH,electricity,gen,73.60412947623733
30th < 2040,East < EastSouth,wind < onshore < highFLH,electricity,gen,76.53805532753128
10th < 2020,West < WestNorth,wind < onshore < highFLH,electricity,gen,129.97870091409257
20th < 2025,West < WestNorth,wind < onshore < highFLH,electricity,gen,126.07273240788564
20th < 2030,West < WestNorth,wind < onshore < highFLH,electricity,gen,120.59348110910088
30th < 2035,West < WestNorth,wind < onshore < highFLH,electricity,gen,128.65164444978484
30th < 2040,West < WestNorth,wind < onshore < highFLH,electricity,gen,132.30234578346133
10th < 2020,West < WestSouth,wind < onshore < highFLH,electricity,gen,101.01706283407084
20th < 2025,West < WestSouth,wind < onshore < highFLH,electricity,gen,103.66612956422577
20th < 2030,West < WestSouth,wind < onshore < highFLH,electricity,gen,116.59886338933245
30th < 2035,West < WestSouth,wind < onshore < highFLH,electricity,gen,125.4418036654066
30th < 2040,West < WestSouth,wind < onshore < highFLH,electricity,gen,124.97209405585481
10th < 2020,West,hydro,electricity,stIn,-9.377691839944298
20th < 2025,West,hydro,electricity,stIn,-14.01954895950005
20th < 2030,West,hydro,electricity,stIn,-16.326305728157408
30th < 2035,West,hydro,electricity,stIn,-16.748889541634494
30th < 2040,West,hydro,electricity,stIn,-14.662199748105234
10th < 2020,East,gasStorage,gas < hydrogen,stIn,-0.0
10th < 2020,West,gasStorage,gas < hydrogen,stIn,-0.0
20th < 2025,East,gasStorage,gas < hydrogen,stIn,-0.0
20th < 2025,West,gasStorage,gas < hydrogen,stIn,-0.0
20th < 2030,East,gasStorage,gas < hydrogen,stIn,-0.0
20th < 2030,West,gasStorage,gas < hydrogen,stIn,-0.0
30th < 2035,East,gasStorage,gas < hydrogen,stIn,-24.32291876087624
30th < 2035,West,gasStorage,gas < hydrogen,stIn,-28.214461366814575
30th < 2040,East,gasStorage,gas < hydrogen,stIn,-70.4498784327287
30th < 2040,West,gasStorage,gas < hydrogen,stIn,-84.30967224463055
10th < 2020,East < EastNorth,districtHeatStorage,heat < districtHeat,stIn,-3.849619946445874
20th < 2025,East < EastNorth,districtHeatStorage,heat < districtHeat,stIn,-4.498213366115372
20th < 2030,East < EastNorth,districtHeatStorage,heat < districtHeat,stIn,-5.099662689076131
30th < 2035,East < EastNorth,districtHeatStorage,heat < districtHeat,stIn,-6.562967727130191
